antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,itemset_size
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.038641552511415524,0.05405251141552511,0.01723744292237443,0.4460856720827179,8.25282045922832,1.0,0.015148769964137528,1.7077505327245053,0.9141536189499205,0.22844175491679278,0.41443437970730806,0.38249373361263667,2
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG WOODLAND'}),0.05405251141552511,0.038641552511415524,0.01723744292237443,0.31890179514255546,8.25282045922832,1.0,0.015148769964137528,1.4114828678630844,0.9290466061650582,0.22844175491679278,0.29152523011919323,0.38249373361263667,2
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03447488584474886,0.0502283105022831,0.014098173515981735,0.40894039735099336,8.141631547260687,1.0,0.012366558245240925,1.6068966399345124,0.9084947485216306,0.1996766370250606,0.37768243759551706,0.3448111077664058,2
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.0502283105022831,0.03447488584474886,0.014098173515981735,0.2806818181818182,8.141631547260687,1.0,0.012366558245240925,1.342278199773493,0.9235635316100903,0.1996766370250606,0.25499795782368495,0.3448111077664058,2
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04788812785388128,0.03367579908675799,0.013013698630136987,0.27175208581644816,8.069655158481648,1.0,0.011401027657888701,1.3269165377515713,0.9201428876429428,0.18984179850124897,0.24637309766710996,0.32909638189127494,2
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03367579908675799,0.04788812785388128,0.013013698630136987,0.3864406779661017,8.069655158481646,1.0,0.011401027657888701,1.5517845430005803,0.9066097760644967,0.18984179850124897,0.35558064132642536,0.32909638189127494,2
frozenset({'PINK CREAM FELT CRAFT TRINKET BOX'}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.039155251141552515,0.033961187214611874,0.010730593607305937,0.27405247813411077,8.069578851948942,1.0,0.009400834792852527,1.3307281637967394,0.9117787203708806,0.17200365965233305,0.2485317233033749,0.2950094323443663,2
frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX'}),0.033961187214611874,0.039155251141552515,0.010730593607305937,0.31596638655462184,8.069578851948942,1.0,0.009400834792852527,1.404674755702153,0.9068763946069959,0.17200365965233305,0.2880914276129841,0.2950094323443663,2
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04720319634703196,0.05325342465753425,0.02026255707762557,0.42926239419588874,8.060747209337588,1.0,0.01774882521736411,1.658812325864871,0.9193376999551977,0.2526690391459075,0.39715904903309646,0.40487771371102044,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.05325342465753425,0.04720319634703196,0.02026255707762557,0.38049303322615213,8.060747209337588,1.0,0.01774882521736411,1.537992072332559,0.9252127705644249,0.2526690391459075,0.34980159001510724,0.40487771371102044,2
frozenset({'NO SINGING METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.033105022831050226,0.04035388127853881,0.010730593607305937,0.3241379310344828,8.03238550456031,1.0,0.00939467744625842,1.4198845634144068,0.9054799166017736,0.1710646041856233,0.295717394380785,0.29502511827537437,2
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.04035388127853881,0.033105022831050226,0.010730593607305937,0.26591230551626593,8.03238550456031,1.0,0.00939467744625842,1.317138244428608,0.9123196209619963,0.1710646041856233,0.2407782522222538,0.29502511827537437,2
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.04720319634703196,0.04389269406392694,0.01660958904109589,0.3518742442563483,8.016692795021095,1.0,0.014537713584996144,1.4751879515095756,0.918622185194815,0.22298850574712648,0.32212027696085144,0.3651438841567827,2
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.04389269406392694,0.04720319634703196,0.01660958904109589,0.3784135240572172,8.016692795021095,1.0,0.014537713584996144,1.5328467406048796,0.9154414743870243,0.22298850574712648,0.3476190583767115,0.3651438841567827,2
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.0307648401826484,0.0569634703196347,0.014041095890410958,0.45640074211502785,8.012165332520329,1.0,0.01228862382977836,1.7348009880468154,0.9029695072876763,0.19054996127033305,0.42356500434906713,0.35144686404348585,2
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.0569634703196347,0.0307648401826484,0.014041095890410958,0.24649298597194388,8.012165332520329,1.0,0.01228862382977836,1.2862987892256874,0.9280550298542569,0.19054996127033305,0.22257565009295427,0.35144686404348585,2
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04389269406392694,0.05405251141552511,0.01889269406392694,0.4304291287386216,7.963166140972176,1.0,0.01652018371697838,1.660807348679135,0.9145645090224132,0.2389891696750903,0.3978832037350299,0.38997697197226755,2
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05405251141552511,0.04389269406392694,0.01889269406392694,0.34952481520591344,7.9631661409721755,1.0,0.01652018371697838,1.4698597706517227,0.9243872618496617,0.2389891696750903,0.3196629910099459,0.38997697197226755,2
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03447488584474886,0.045376712328767124,0.012328767123287671,0.3576158940397351,7.881044608271898,1.0,0.010764410145743416,1.4860630560655275,0.9042885105488558,0.1825866441251057,0.32708104416000955,0.31465700362364113,2
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.045376712328767124,0.03447488584474886,0.012328767123287671,0.27169811320754716,7.881044608271898,1.0,0.010764410145743416,1.3257210116639457,0.9146155123733599,0.1825866441251057,0.24569348211138722,0.31465700362364113,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI  DESIGN'}),0.05325342465753425,0.04971461187214612,0.020833333333333332,0.39121114683815644,7.86913810861596,1.0,0.01818585999562144,1.5609441322593094,0.9220221150248874,0.2536483669214732,0.35936208136251435,0.40513485011253403,2
frozenset({'LUNCH BAG SUKI  DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04971461187214612,0.05325342465753425,0.020833333333333332,0.41905855338691156,7.869138108615959,1.0,0.01818585999562144,1.629676417239699,0.9185885531814408,0.2536483669214732,0.3863812537130699,0.40513485011253403,2
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04788812785388128,0.045376712328767124,0.0170662100456621,0.3563766388557807,7.853734229878337,1.0,0.01489320424407331,1.4832017376966007,0.9165645972557247,0.2239700374531835,0.3257828826758313,0.36623863389329914,2
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.045376712328767124,0.04788812785388128,0.0170662100456621,0.37610062893081764,7.853734229878337,1.0,0.01489320424407331,1.526066407976138,0.9141533062375332,0.2239700374531835,0.3447205214835996,0.36623863389329914,2
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.03447488584474886,0.03738584474885845,0.01004566210045662,0.2913907284768212,7.794145897578484,1.0,0.008756789370530222,1.3584554901207697,0.9028233087555623,0.16251154201292703,0.2638698821769289,0.2800465092765785,2
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.03738584474885845,0.03447488584474886,0.01004566210045662,0.26870229007633584,7.794145897578483,1.0,0.008756789370530222,1.320290083030667,0.9055534592890062,0.16251154201292703,0.2425906905969144,0.2800465092765785,2
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05405251141552511,0.05325342465753425,0.02243150684931507,0.41499472016895467,7.792826899635676,1.0,0.019553025505097892,1.6183556080312549,0.921485465875472,0.2642905178211164,0.38208883447037356,0.4181082925603616,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.05325342465753425,0.05405251141552511,0.02243150684931507,0.4212218649517685,7.792826899635675,1.0,0.019553025505097892,1.6343870497209538,0.9207077003649966,0.2642905178211164,0.38814982646201557,0.4181082925603616,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.05325342465753425,0.03841324200913242,0.015867579908675798,0.29796355841371913,7.756792783667696,1.0,0.013821943219490835,1.369710603367144,0.9200780449975342,0.2093373493975903,0.269918771496905,0.3555196692514361,2
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03841324200913242,0.05325342465753425,0.015867579908675798,0.413075780089153,7.756792783667696,1.0,0.013821943219490835,1.61306441824172,0.9058784669302606,0.2093373493975903,0.3800619561802593,0.3555196692514361,2
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05325342465753425,0.04389269406392694,0.018093607305936073,0.3397642015005359,7.74079169088347,1.0,0.015756171029586537,1.4481300591531756,0.919796564486764,0.22888086642599273,0.3094542899104166,0.37599393430033295,2
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04389269406392694,0.05325342465753425,0.018093607305936073,0.41222366710013003,7.74079169088347,1.0,0.015756171029586537,1.6107259213237968,0.9107913327647277,0.22888086642599273,0.3791619127988351,0.37599393430033295,2
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.02819634703196347,0.04788812785388128,0.010445205479452055,0.37044534412955465,7.735640559177351,1.0,0.009094935207772983,1.5123577647594297,0.8959919223508374,0.15913043478260872,0.33878079426591917,0.2942810749253256,2
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG OWLS'}),0.04788812785388128,0.02819634703196347,0.010445205479452055,0.21811680572109654,7.735640559177351,1.0,0.009094935207772983,1.2429013183539368,0.9145230184008966,0.15913043478260872,0.1954308960550694,0.2942810749253256,2
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03738584474885845,0.0502283105022831,0.01449771689497717,0.38778625954198476,7.720471894517697,1.0,0.012619889076541357,1.5513727097780663,0.9042815690137754,0.1982825917252147,0.35540957134468587,0.3382113115891742,2
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.0502283105022831,0.03738584474885845,0.01449771689497717,0.2886363636363637,7.720471894517697,1.0,0.012619889076541357,1.3531956176054387,0.9165089339794065,0.1982825917252147,0.2610085437835216,0.3382113115891742,2
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.058333333333333334,0.03498858447488584,0.01569634703196347,0.26908023483365945,7.690515031461198,1.0,0.013655346270928462,1.3202699687639445,0.9238616251005632,0.20220588235294118,0.24257915149261924,0.358846805834448,2
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03498858447488584,0.058333333333333334,0.01569634703196347,0.44861337683523655,7.690515031461198,1.0,0.013655346270928462,1.7078155818540433,0.9015123375471161,0.20220588235294118,0.414456683364853,0.358846805834448,2
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.04035388127853881,0.04035388127853881,0.012442922374429224,0.3083451202263084,7.641027590332282,1.0,0.010814486640186818,1.3874638158201904,0.9056750537619153,0.18227424749163879,0.2792604833381861,0.3083451202263084,2
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.04035388127853881,0.04035388127853881,0.012442922374429224,0.3083451202263084,7.641027590332282,1.0,0.010814486640186818,1.3874638158201904,0.9056750537619153,0.18227424749163879,0.2792604833381861,0.3083451202263084,2
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.0569634703196347,0.04720319634703196,0.020490867579908676,0.35971943887775554,7.62065848747071,1.0,0.017802009705802632,1.4880926604783447,0.921255663504624,0.24488403819918148,0.32799883598743645,0.39690929622243276,2
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.04720319634703196,0.0569634703196347,0.020490867579908676,0.43409915356711004,7.62065848747071,1.0,0.017802009705802632,1.6664342094992781,0.9118184911294195,0.24488403819918148,0.3999163037462636,0.39690929622243276,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.05245433789954338,0.04788812785388128,0.01906392694063927,0.3634385201305767,7.589324043727895,1.0,0.016551986900815246,1.49571078718339,0.9162998621755345,0.2345505617977528,0.33142154982840977,0.3807657439747043,2
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04788812785388128,0.05245433789954338,0.01906392694063927,0.3980929678188319,7.589324043727895,1.0,0.016551986900815246,1.574239228717392,0.9119054020727804,0.2345505617977528,0.36477253154544514,0.3807657439747043,2
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LOVE BUILDING BLOCK WORD'})",frozenset({'HOME BUILDING BLOCK WORD'}),0.020833333333333332,0.0648972602739726,0.01021689497716895,0.49041095890410963,7.556728232189974,1.0,0.008864868721461187,1.8350134408602155,0.8861286104837751,0.13529856386999245,0.45504486357809926,0.323921398537367,3
frozenset({'HOME BUILDING BLOCK WORD'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LOVE BUILDING BLOCK WORD'})",0.0648972602739726,0.020833333333333332,0.01021689497716895,0.15743183817062445,7.556728232189974,1.0,0.008864868721461187,1.1621216075156575,0.9278847776871855,0.13529856386999245,0.139504856004042,0.323921398537367,3
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.045376712328767124,0.03047945205479452,0.010388127853881279,0.2289308176100629,7.510988622712176,1.0,0.009005070526052417,1.2573716731100135,0.9080668210713053,0.15867480383609417,0.20469021102839408,0.28487739382375804,2
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03047945205479452,0.045376712328767124,0.010388127853881279,0.3408239700374532,7.510988622712175,1.0,0.009005070526052417,1.4482069193648814,0.8941138338877653,0.15867480383609417,0.30949093901681196,0.28487739382375804,2
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.0502283105022831,0.03367579908675799,0.012557077625570776,0.25,7.423728813559323,1.0,0.010865599132628594,1.2884322678843227,0.9110576923076924,0.176,0.2238629651506202,0.3114406779661017,2
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03367579908675799,0.0502283105022831,0.012557077625570776,0.3728813559322034,7.423728813559323,1.0,0.010865599132628594,1.514500802172035,0.8954518606024808,0.176,0.33971642764015647,0.3114406779661017,2
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03738584474885845,0.05245433789954338,0.014440639269406393,0.38625954198473283,7.36372924436618,1.0,0.012479589536289902,1.543886588745769,0.8977628669426707,0.1915215745647237,0.3522840296110185,0.3307793901436178,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.05245433789954338,0.03738584474885845,0.014440639269406393,0.2752992383025027,7.363729244366178,1.0,0.012479589536289902,1.3282919049186173,0.9120396814040204,0.1915215745647237,0.24715343344558832,0.3307793901436178,2
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.03498858447488584,0.04720319634703196,0.012157534246575343,0.34747145187601963,7.361184808788227,1.0,0.010505961223702592,1.4601611015981735,0.8954840218138943,0.17359413202933988,0.3151440625931746,0.3025144441967764,2
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.04720319634703196,0.03498858447488584,0.012157534246575343,0.25755743651753327,7.361184808788227,1.0,0.010505961223702592,1.2997792192821978,0.9069638984489015,0.17359413202933988,0.23063856910079747,0.3025144441967764,2
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0569634703196347,0.058333333333333334,0.024257990867579907,0.4258517034068136,7.300314915545376,1.0,0.020935121765601215,1.640110529377545,0.915149711258429,0.26645768025078365,0.39028499476829764,0.4208514877112346,2
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.058333333333333334,0.0569634703196347,0.024257990867579907,0.4158512720156555,7.300314915545376,1.0,0.020935121765601215,1.6143774427694024,0.9164809994794377,0.26645768025078365,0.38056617151157757,0.4208514877112346,2
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03447488584474886,0.05245433789954338,0.013070776255707763,0.37913907284768217,7.227983195094006,1.0,0.011262418944559122,1.5261802130898023,0.8924147160229688,0.1769706336939722,0.3447693847534119,0.31416148419315554,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.05245433789954338,0.03447488584474886,0.013070776255707763,0.24918389553862894,7.227983195094005,1.0,0.011262418944559122,1.2859675071140229,0.9093480715766846,0.1769706336939722,0.22237537537460267,0.31416148419315554,2
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.043949771689497714,0.046917808219178084,0.014840182648401826,0.33766233766233766,7.196890700540336,1.0,0.01277815568899731,1.4389672307279076,0.9006337543053962,0.19519519519519515,0.3050571419238326,0.3269820204126773,2
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.046917808219178084,0.043949771689497714,0.014840182648401826,0.316301703163017,7.196890700540335,1.0,0.01277815568899731,1.3983510456783501,0.9034384587744272,0.19519519519519515,0.28487199041289896,0.3269820204126773,2
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'RED SPOTTY CHARLOTTE BAG'}),0.05405251141552511,0.026598173515981736,0.01021689497716895,0.18901795142555441,7.106425984926424,1.0,0.00877919689956423,1.2002754292713091,0.9083826524059628,0.14505672609400325,0.16685789310283297,0.2865690615496871,2
frozenset({'RED SPOTTY CHARLOTTE BAG'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.026598173515981736,0.05405251141552511,0.01021689497716895,0.3841201716738198,7.106425984926424,1.0,0.00877919689956423,1.5359286748444787,0.882762149544038,0.14505672609400325,0.3489281003876983,0.2865690615496871,2
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.03595890410958904,0.0569634703196347,0.014554794520547944,0.40476190476190477,7.105639851130833,1.0,0.012506450553574779,1.5843013698630137,0.8913175216800752,0.18572469045884923,0.36880695868711844,0.33013646340299646,2
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.0569634703196347,0.03595890410958904,0.014554794520547944,0.25551102204408815,7.1056398511308325,1.0,0.012506450553574779,1.2949031139954645,0.9111701332269986,0.18572469045884923,0.2277414509302797,0.33013646340299646,2
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.045376712328767124,0.03367579908675799,0.010844748858447488,0.23899371069182387,7.096897985289415,1.0,0.009316651810846312,1.2697979169025246,0.8999291951852727,0.15899581589958162,0.21247311348616385,0.2805138044984543,2
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03367579908675799,0.045376712328767124,0.010844748858447488,0.3220338983050847,7.096897985289414,1.0,0.009316651810846312,1.4080693493150684,0.8890322380078963,0.15899581589958162,0.2898077069240708,0.2805138044984543,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.05245433789954338,0.03367579908675799,0.0125,0.2383025027203482,7.076372623153391,1.0,0.010733558255666062,1.2686456294846706,0.9062198211638787,0.1697674418604651,0.21175781734557,0.3047444716991572,2
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03367579908675799,0.05245433789954338,0.0125,0.37118644067796613,7.076372623153391,1.0,0.010733558255666062,1.5068785461974918,0.8886092883131453,0.1697674418604651,0.3363765098896432,0.3047444716991572,2
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.0569634703196347,0.03498858447488584,0.01386986301369863,0.24348697394789579,6.959040429962699,1.0,0.01187679182043744,1.2756044936345217,0.9080263601642504,0.17763157894736845,0.216057951355482,0.31994903346660697,2
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.03498858447488584,0.0569634703196347,0.01386986301369863,0.3964110929853181,6.959040429962699,1.0,0.01187679182043744,1.5623821424163893,0.8873491170895927,0.17763157894736845,0.3599517218921906,0.31994903346660697,2
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG SUKI  DESIGN'}),0.05405251141552511,0.04971461187214612,0.018378995433789954,0.3400211193241816,6.83946040247952,1.0,0.015691795808052376,1.439872420091324,0.9025761425172202,0.21524064171122995,0.30549402429933703,0.3548555654026189,2
frozenset({'LUNCH BAG SUKI  DESIGN'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04971461187214612,0.05405251141552511,0.018378995433789954,0.36969001148105624,6.83946040247952,1.0,0.015691795808052376,1.5007655055684472,0.8984560279859385,0.21524064171122995,0.33367338448971856,0.3548555654026189,2
frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX'}),0.040924657534246574,0.039155251141552515,0.010901826484018265,0.2663877266387727,6.803371677421716,1.0,0.009299411240382811,1.3097446481587582,0.8894129787967932,0.15759075907590758,0.23649239460088495,0.27240669130772455,2
frozenset({'PINK CREAM FELT CRAFT TRINKET BOX'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.039155251141552515,0.040924657534246574,0.010901826484018265,0.27842565597667635,6.8033716774217154,1.0,0.009299411240382811,1.3291427978414279,0.8877751148106519,0.15759075907590758,0.24763539205566681,0.27240669130772455,2
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.045376712328767124,0.05245433789954338,0.016095890410958904,0.35471698113207545,6.762395548894409,1.0,0.013715685009695378,1.4684187161205906,0.8926279299049074,0.19692737430167595,0.3189953321748064,0.33078612930379614,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.05245433789954338,0.045376712328767124,0.016095890410958904,0.30685527747551683,6.762395548894409,1.0,0.013715685009695378,1.3772351669856562,0.8992953513438693,0.19692737430167595,0.27390759111336654,0.33078612930379614,2
frozenset({'RETRO SPOT TEA SET CERAMIC 11 PC'}),frozenset({'BAKING SET 9 PIECE RETROSPOT'}),0.03436073059360731,0.04366438356164384,0.010102739726027397,0.29401993355481726,6.733632988078952,1.0,0.008602399605929819,1.354621273166801,0.8817907313642476,0.14873949579831933,0.26178628683261107,0.2626962412872126,2
frozenset({'BAKING SET 9 PIECE RETROSPOT'}),frozenset({'RETRO SPOT TEA SET CERAMIC 11 PC'}),0.04366438356164384,0.03436073059360731,0.010102739726027397,0.23137254901960785,6.733632988078952,1.0,0.008602399605929819,1.2563163964215824,0.8903691789448128,0.14873949579831933,0.2040221692176102,0.2626962412872126,2
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04788812785388128,0.05644977168949772,0.017922374429223745,0.3742550655542312,6.629877399909131,1.0,0.01521910054523467,1.5078831267666883,0.8918780167527264,0.2073976221928666,0.33681862854698025,0.3458737410683188,2
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.05644977168949772,0.04788812785388128,0.017922374429223745,0.31749241658240646,6.629877399909131,1.0,0.01521910054523467,1.3950202097074242,0.8999707941111988,0.2073976221928666,0.28316450683554706,0.3458737410683188,2
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04720319634703196,0.05405251141552511,0.016837899543378994,0.3567110036275695,6.599341904493156,1.0,0.014286448233981775,1.4704860395852646,0.8905043928897426,0.19945909398242057,0.319952741420082,0.3341105176532779,2
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.05405251141552511,0.04720319634703196,0.016837899543378994,0.3115100316789863,6.599341904493156,1.0,0.014286448233981775,1.3838935169622097,0.8969522615403652,0.19945909398242057,0.2774010516393602,0.3341105176532779,2
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0502283105022831,0.05245433789954338,0.0170662100456621,0.3397727272727273,6.477495301216737,1.0,0.01443151727445216,1.4351810372605884,0.8903395935168512,0.19933333333333336,0.30322379265214033,0.3325631862696607,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.05245433789954338,0.0502283105022831,0.0170662100456621,0.3253536452665941,6.477495301216737,1.0,0.01443151727445216,1.4078067462070998,0.8924312292103128,0.19933333333333336,0.28967523227588515,0.3325631862696607,2
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.045376712328767124,0.03738584474885845,0.010787671232876713,0.23773584905660378,6.358980267895722,1.0,0.009091224510539814,1.262835401690854,0.8828006738320641,0.1498810467882633,0.20813116368050388,0.26314273368860724,2
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03738584474885845,0.045376712328767124,0.010787671232876713,0.2885496183206107,6.358980267895722,1.0,0.009091224510539814,1.3417988270915397,0.8754723551640243,0.1498810467882633,0.25473179748742003,0.26314273368860724,2
